,artista,data,ano,nome_local,nome,Capacidade,Categoria_Local,Tipo_Espaco,Latitude,Longitude,id_spotify,generos,popularidade,seguidores,imagem,fonte,festival,headliners
73,Miley Cyrus,2022-03-26,2022,AUTODROMO DE INTERLAGOS,MILEY CYRUS,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,5YGY8feqx7naU7z4HrwZM6,POP,82.0,26650518.0,https://i.scdn.co/image/ab6761610000e5ebf4cccd14ec026038d713e353,GENRE_1,LOLLAPALOOZA,MILEY CYRUS
74,Sam Smith,2024-03-24,2024,AUTODROMO DE INTERLAGOS,SAM SMITH,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,2wY79sveU1sp5g7SokKOiI,SOFT POP,82.0,26375062.0,https://i.scdn.co/image/ab6761610000e5eb3262e01b79152c4f8007f3ac,GENRE_1,LOLLAPALOOZA,"SZA, SAM SMITH"
75,twenty one pilots,2023-03-25,2023,AUTODROMO DE INTERLAGOS,TWENTY ONE PILOTS,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,3YQKmKGau1PzlVlkL1iodx,ROCK,84.0,25816700.0,https://i.scdn.co/image/ab6761610000e5eb61a7ea26d33ded218cd1e59d,GENRE_1,LOLLAPALOOZA,"TWENTY ONE PILOTS, TAME IMPALA"
76,twenty one pilots,2022-11-12,2022,ALLIANZ PARQUE,TWENTY ONE PILOTS,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,3YQKmKGau1PzlVlkL1iodx,ROCK,84.0,25816700.0,https://i.scdn.co/image/ab6761610000e5eb61a7ea26d33ded218cd1e59d,GENRE_1,False,False
77,Jorge & Mateus,2022-01-08,2022,EXPO CENTER NORTE,JORGE & MATEUS,25000.0,GRANDES CASAS,CENTRO DE EXPOSICOES,-23.5130,-46.6237,1elUiq4X7pxej6FRlrEzjM,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO",81.0,24190447.0,https://i.scdn.co/image/ab6761610000e5ebcdef7b197f1add89019d6ad4,GENRE_1,False,False
78,Jorge & Mateus,2022-03-01,2022,JOCKEY CLUB,JORGE & MATEUS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,1elUiq4X7pxej6FRlrEzjM,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO",81.0,24190447.0,https://i.scdn.co/image/ab6761610000e5ebcdef7b197f1add89019d6ad4,GENRE_1,False,False
79,Jorge & Mateus,2023-02-21,2023,JOCKEY CLUB,JORGE & MATEUS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,1elUiq4X7pxej6FRlrEzjM,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO",81.0,24190447.0,https://i.scdn.co/image/ab6761610000e5ebcdef7b197f1add89019d6ad4,GENRE_1,False,False
80,Jorge & Mateus,2022-08-20,2022,DISTRITO ANHEMBI,JORGE & MATEUS,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,1elUiq4X7pxej6FRlrEzjM,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO",81.0,24190447.0,https://i.scdn.co/image/ab6761610000e5ebcdef7b197f1add89019d6ad4,GENRE_1,False,False
81,Jorge & Mateus,2022-12-17,2022,NOVO ANHANGABAU,JORGE & MATEUS,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,1elUiq4X7pxej6FRlrEzjM,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO",81.0,24190447.0,https://i.scdn.co/image/ab6761610000e5ebcdef7b197f1add89019d6ad4,GENRE_1,False,False
82,Jorge & Mateus,2025-04-05,2025,MERCADO LIVRE ARENA PACAEMBU,JORGE & MATEUS,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,1elUiq4X7pxej6FRlrEzjM,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO",81.0,24190447.0,https://i.scdn.co/image/ab6761610000e5ebcdef7b197f1add89019d6ad4,GENRE_1,False,False
83,Jorge & Mateus,2025-04-06,2025,MERCADO LIVRE ARENA PACAEMBU,JORGE & MATEUS,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,1elUiq4X7pxej6FRlrEzjM,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO",81.0,24190447.0,https://i.scdn.co/image/ab6761610000e5ebcdef7b197f1add89019d6ad4,GENRE_1,False,False
84,TWICE,2024-02-06,2024,ALLIANZ PARQUE,TWICE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7n2Ycct7Beij7Dj7meI4X0,K-POP,83.0,23523182.0,https://i.scdn.co/image/ab6761610000e5eb3d8820046fd455b38d644864,GENRE_1,False,False
85,TWICE,2024-02-06,2024,ALLIANZ PARQUE,TWICE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7n2Ycct7Beij7Dj7meI4X0,K-POP,83.0,23523182.0,https://i.scdn.co/image/ab6761610000e5eb3d8820046fd455b38d644864,GENRE_1,False,False
86,TWICE,2024-02-07,2024,ALLIANZ PARQUE,TWICE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7n2Ycct7Beij7Dj7meI4X0,K-POP,83.0,23523182.0,https://i.scdn.co/image/ab6761610000e5eb3d8820046fd455b38d644864,GENRE_1,False,False
87,TWICE,2024-02-07,2024,ALLIANZ PARQUE,TWICE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7n2Ycct7Beij7Dj7meI4X0,K-POP,83.0,23523182.0,https://i.scdn.co/image/ab6761610000e5eb3d8820046fd455b38d644864,GENRE_1,False,False
88,Gusttavo Lima,2022-11-26,2022,ALLIANZ PARQUE,GUSTTAVO LIMA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7MiDcPa6UiV3In7lIM71IN,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO, PISEIRO, FORRO",79.0,23371108.0,https://i.scdn.co/image/ab6761610000e5eb08cacf062848b7318679b1b4,GENRE_1,False,False
89,Gusttavo Lima,2024-12-21,2024,NEO QUIMICA ARENA,GUSTTAVO LIMA,49000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.54534,-46.47476,7MiDcPa6UiV3In7lIM71IN,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO, PISEIRO, FORRO",79.0,23371108.0,https://i.scdn.co/image/ab6761610000e5eb08cacf062848b7318679b1b4,GENRE_1,False,False
90,Gusttavo Lima,2024-12-14,2024,MORUMBIS,GUSTTAVO LIMA,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.60077,-46.72010,7MiDcPa6UiV3In7lIM71IN,"SERTANEJO, SERTANEJO UNIVERSITARIO, ARROCHA, AGRONEJO, PISEIRO, FORRO",79.0,23371108.0,https://i.scdn.co/image/ab6761610000e5eb08cacf062848b7318679b1b4,GENRE_1,False,False
91,Red Hot Chili Peppers,2023-11-10,2023,ESTADIO DO MORUMBI,RED HOT CHILI PEPPERS,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.600089,-46.720090,0L8ExT028jH3ddEcZwqJJ5,"FUNK ROCK, ALTERNATIVE ROCK, ROCK",84.0,23344771.0,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,GENRE_1,False,False
92,Zé Neto & Cristiano,2021-12-04,2021,ARENA ANHEMBI,ZE NETO & CRISTIANO,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
93,Zé Neto & Cristiano,2021-12-04,2021,ARENA ANHEMBI,ZE NETO & CRISTIANO,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
94,Zé Neto & Cristiano,2021-12-04,2021,ARENA ANHEMBI,ZE NETO & CRISTIANO,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
95,Zé Neto & Cristiano,2023-08-19,2023,SAMBODROMO DO ANHEMBI,ZE NETO & CRISTIANO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
96,Zé Neto & Cristiano,2023-08-19,2023,SAMBODROMO DO ANHEMBI,ZE NETO & CRISTIANO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
97,Zé Neto & Cristiano,2023-08-19,2023,SAMBODROMO DO ANHEMBI,ZE NETO & CRISTIANO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
98,Zé Neto & Cristiano,2022-08-20,2022,DISTRITO ANHEMBI,ZE NETO & CRISTIANO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
99,Zé Neto & Cristiano,2022-08-20,2022,DISTRITO ANHEMBI,ZE NETO & CRISTIANO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
100,Zé Neto & Cristiano,2022-08-20,2022,DISTRITO ANHEMBI,ZE NETO & CRISTIANO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
101,Zé Neto & Cristiano,2024-08-17,2024,DISTRITO ANHEMBI,ZE NETO & CRISTIANO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
102,Zé Neto & Cristiano,2024-08-17,2024,DISTRITO ANHEMBI,ZE NETO & CRISTIANO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
103,Zé Neto & Cristiano,2024-08-17,2024,DISTRITO ANHEMBI,ZE NETO & CRISTIANO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,487N2T9nIPEHrlTZLL3SQs,"SERTANEJO, SERTANEJO UNIVERSITARIO, AGRONEJO, ARROCHA",80.0,22937866.0,https://i.scdn.co/image/ab6761610000e5ebc76b86b0ae0aec212d7eea0f,GENRE_1,False,False
104,Halsey,2023-11-04,2023,ALLIANZ PARQUE,HALSEY,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,26VFTg2z8YR0cCuwLzESi2,POP,82.0,22444334.0,https://i.scdn.co/image/ab6761610000e5eb15136101a0f63f0b2800b9dc,GENRE_1,False,False
105,Melanie Martinez,2023-03-25,2023,AUTODROMO DE INTERLAGOS,MELANIE MARTINEZ,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,63yrD80RY3RNEM2YDpUpO8,POP,76.0,22244787.0,https://i.scdn.co/image/ab6761610000e5eb77ecd63aaebe2225b07c89f0,GENRE_1,LOLLAPALOOZA,"TWENTY ONE PILOTS, TAME IMPALA"
106,The Chainsmokers,2023-09-07,2023,AUTODROMO DE INTERLAGOS,THE CHAINSMOKERS,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,69GGBxA162lTqCwzJG5jLp,EDM,81.0,21398553.0,https://i.scdn.co/image/ab6761610000e5eb4567279fac84a0375c3d819b,GENRE_1,THE TOWN,"MAROON 5, THE CHAINSMOKERS"
107,Stray Kids,2025-04-05,2025,MORUMBIS,STRAY KIDS,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.60077,-46.72010,2dIgFjalVxs4ThymZ67YCE,"K-POP, NOISE MUSIC",85.0,21247892.0,https://i.scdn.co/image/ab6761610000e5ebf9887d2c9288f0e50a3fd69f,GENRE_1,False,False
108,Stray Kids,2025-04-06,2025,MORUMBIS,STRAY KIDS,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.60077,-46.72010,2dIgFjalVxs4ThymZ67YCE,"K-POP, NOISE MUSIC",85.0,21247892.0,https://i.scdn.co/image/ab6761610000e5ebf9887d2c9288f0e50a3fd69f,GENRE_1,False,False
109,Luis Miguel,2024-03-23,2024,ALLIANZ PARQUE,LUIS MIGUEL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,2nszmSgqreHSdJA3zWPyrW,"MARIACHI, BOLERO, LATIN POP, RANCHERA, VILLANCICOS",83.0,20707647.0,https://i.scdn.co/image/ab6761610000e5eb6481401e529e475116702a29,GENRE_1,False,False
110,Cigarettes After Sex,2023-03-27,2023,AUDIO,CIGARETTES AFTER SEX,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,1QAJqy2dA3ihHBFIHRphZj,DREAM POP,85.0,17557432.0,https://i.scdn.co/image/ab6761610000e5eb1c312be98c615df97ea79a30,GENRE_1,False,False
111,Cigarettes After Sex,2023-03-26,2023,AUTODROMO DE INTERLAGOS,CIGARETTES AFTER SEX,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,1QAJqy2dA3ihHBFIHRphZj,DREAM POP,85.0,17557432.0,https://i.scdn.co/image/ab6761610000e5eb1c312be98c615df97ea79a30,GENRE_1,LOLLAPALOOZA,"DRAKE, ROSALIA"
112,Green Day,2025-09-07,2025,AUTODROMO DE INTERLAGOS,GREEN DAY,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7oPftvlwr6VrsViSDV7fJY,"PUNK, POP PUNK",81.0,17427311.0,https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb,GENRE_1,THE TOWN,GREEN DAY
113,A$AP Rocky,2022-03-26,2022,AUTODROMO DE INTERLAGOS,A$AP ROCKY,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,13ubrt8QOOCPljQ2FL1Kca,RAP,83.0,17425229.0,https://i.scdn.co/image/ab6761610000e5eb5c58c41a506a0d6b32cc6cad,LETTER_1,LOLLAPALOOZA,MILEY CYRUS
114,Justin Timberlake,2025-03-30,2025,AUTODROMO DE INTERLAGOS,JUSTIN TIMBERLAKE,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,31TPClRtHm23RisEBtV3X7,POP,83.0,15918172.0,https://i.scdn.co/image/ab6761610000e5eb7a5cfe2597665a3d160e805e,GENRE_1,LOLLAPALOOZA,JUSTIN TIMBERLAKE
115,Playboi Carti,2022-06-17,2022,SAMBODROMO DO ANHEMBI,PLAYBOI CARTI,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,699OTQXzgjhIYAHMy9RyPD,RAGE RAP,87.0,15147775.0,https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a,LETTER_1,False,False
116,Martin Garrix,2022-03-27,2022,AUTODROMO DE INTERLAGOS,MARTIN GARRIX,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,60d24wfXkVzDSfLS6hyCjZ,"EDM, PROGRESSIVE HOUSE, ELECTRONICA",75.0,15120321.0,https://i.scdn.co/image/ab6761610000e5ebf5b8ee60f1f4ee3453aba40b,LETTER_1,LOLLAPALOOZA,FOO FIGHTERS
117,Maiara & Maraisa,2022-04-15,2022,ESPACO DAS AMERICAS,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
118,Maiara & Maraisa,2022-04-15,2022,ESPACO DAS AMERICAS,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
119,Maiara & Maraisa,2022-04-15,2022,ESPACO DAS AMERICAS,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
120,Maiara & Maraisa,2022-04-17,2022,ESPACO DAS AMERICAS,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
121,Maiara & Maraisa,2022-04-17,2022,ESPACO DAS AMERICAS,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
122,Maiara & Maraisa,2022-04-17,2022,ESPACO DAS AMERICAS,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
123,Maiara & Maraisa,2021-10-22,2021,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
124,Maiara & Maraisa,2021-10-22,2021,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
125,Maiara & Maraisa,2021-10-22,2021,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
126,Maiara & Maraisa,2021-10-23,2021,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
127,Maiara & Maraisa,2021-10-23,2021,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
128,Maiara & Maraisa,2021-10-23,2021,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
129,Maiara & Maraisa,2022-04-28,2022,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
130,Maiara & Maraisa,2022-04-28,2022,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
131,Maiara & Maraisa,2022-04-28,2022,VILLA COUNTRY,MAIARA & MARAISA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5832,-46.6348,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
132,Maiara & Maraisa,2025-07-25,2025,CENTRO DE TRADICOES NORDESTINAS,MAIARA & MARAISA,5000.0,MEDIAS CASAS,CASA DE SHOWS,-23.4723,-46.6299,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
133,Maiara & Maraisa,2025-07-25,2025,CENTRO DE TRADICOES NORDESTINAS,MAIARA & MARAISA,5000.0,MEDIAS CASAS,CASA DE SHOWS,-23.4723,-46.6299,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
134,Maiara & Maraisa,2025-07-25,2025,CENTRO DE TRADICOES NORDESTINAS,MAIARA & MARAISA,5000.0,MEDIAS CASAS,CASA DE SHOWS,-23.4723,-46.6299,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
135,Maiara & Maraisa,2022-11-26,2022,ALLIANZ PARQUE,MAIARA & MARAISA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
136,Maiara & Maraisa,2022-11-26,2022,ALLIANZ PARQUE,MAIARA & MARAISA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
137,Maiara & Maraisa,2022-11-26,2022,ALLIANZ PARQUE,MAIARA & MARAISA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
138,Maiara & Maraisa,2024-01-27,2024,ALLIANZ PARQUE,MAIARA & MARAISA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
139,Maiara & Maraisa,2024-01-27,2024,ALLIANZ PARQUE,MAIARA & MARAISA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59jlthNnbmim5l9tmNA7se,"SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",72.0,14752573.0,https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246,GENRE_1,False,False
