nome;id_spotify;generos;popularidade;seguidores;imagem;fonte
PL Quest;6J6U2JAv7LUF0cSQ98gpjM;brazilian trap, trap funk, brazilian hip hop, trap;60;260710;https://i.scdn.co/image/ab6761610000e5eb85cac25a7970314e5eca9262;LETTER_2
Kybba;5I8OAPN5jY1wvHwpnsRRsA;dancehall, shatta, moombahton;69;260417;https://i.scdn.co/image/ab6761610000e5eb2f620848510915d42653a312;GENRE_2
Charles Wesley Godwin;2ErsJAz6qJ5cqjoVAvfvaC;red dirt, country;62;260279;https://i.scdn.co/image/ab6761610000e5eb8093d29a7a5fc1054ccecdd6;GENRE_1
Cartoon;2sf28o6euxEDpYkG9dMtuM;0;60;259803;https://i.scdn.co/image/ab6761610000e5ebedae9400f938bd85f5c08cb7;LETTER_1
F1 The Album;3aly4xJOy3LVznzvRIvFYC;0;76;259270;https://i.scdn.co/image/ab6761610000e5eb7f4f23b9eba34d35ac86e6a8;GENRE_1
AKUGETSU;5lMia1loNJEa8ofqQkKFAp;0;63;258785;https://i.scdn.co/image/ab6761610000e5eb0ce125a64e2d6e1a8d6c9f50;GENRE_1
Salif Keita;0VVnWF3KNaa5O7ESohKhAx;afro house, afropop;63;258131;https://i.scdn.co/image/ab6761610000e5ebf7b8ad976986cf439de86dce;LETTER_2
Vito Bambino;5XGkLMcwitYFdwroktQs7o;0;63;256477;https://i.scdn.co/image/ab6761610000e5eb0a6fd2e9774c15ba5efd8910;LETTER_2
SonoTWS;4V6S8Exb51yXRs6oiJYIgE;boom bap, brazilian hip hop;63;255734;https://i.scdn.co/image/ab6761610000e5eb2a6adbf946bbfd3fed4a2765;LETTER_2
mikeeysmind;0g0ZYLiNYI4kMg8MX76bkN;0;69;254926;https://i.scdn.co/image/ab6761610000e5eb7820168963f934dd9bb9319d;LETTER_1
South Arcade;3vEL65ycUboLH76pgdtqlF;0;61;254825;https://i.scdn.co/image/ab6761610000e5eba3cc22890d77df9674d930e8;GENRE_2
Miracle Tones;4rXABp4A7KjG9elWFNAbO4;0;83;254265;https://i.scdn.co/image/ab6761610000e5eb397a7a1c7bbae495a35e8694;LETTER_1
Thamarai;6z3KmBBSYseegqLrRZXZxe;tamil pop, kollywood;68;254184;https://i.scdn.co/image/ab67616d0000b273c728ec74d6b16d88d8e158ef;LETTER_2
P T K;5iYtjtFv6SvHX95ny4fVEz;0;67;254012;https://i.scdn.co/image/ab6761610000e5eba14bb84175ffeac396031eca;LETTER_2
Fred & Fabrício;37eYuWTOZtUG8PgFOsj9h8;sertanejo, sertanejo universitário, agronejo;65;253935;https://i.scdn.co/image/ab6761610000e5eb28b08c7191bff5dcc1b16cc5;GENRE_1
Tyler Braden;63wjVVauFUQ4gBw6QXTT5N;country;65;253793;https://i.scdn.co/image/ab6761610000e5ebf1744f11af15789fe74cbd47;GENRE_1
kwn;2KnhnL8zuqLhIhGk601fsb;uk r&b;65;253115;https://i.scdn.co/image/ab6761610000e5ebc3bfed5430b154e0a1b209f8;GENRE_2
Catch Your Breath;2fqPOGxG12nEERj8YG7p22;metalcore;62;252951;https://i.scdn.co/image/ab6761610000e5ebbcacd55299146e187c457cb6;GENRE_2
Jonah Kagen;5KsRA81UaMVKvLNiwDySfp;0;67;252920;https://i.scdn.co/image/ab6761610000e5eb7ca33edd41225f5c41147fdd;GENRE_2
Rumi;2DSE0PhxKUmTPLfZm13sup;0;72;252617;https://i.scdn.co/image/ab6761610000e5eb6d3e66c13c41092e46da8f01;LETTER_2
Alex Favela;5TcnuUD5MHBfd1cO4kweWD;electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos;59;252568;https://i.scdn.co/image/ab6761610000e5ebbb659d588a8e745fd147526b;GENRE_2
GoldFord;4I2QW85rkIhCRRZt1kuBqS;0;66;252432;https://i.scdn.co/image/ab6761610000e5eb80cba49c59ec1f5fa5667b28;GENRE_2
Chuwi;6wF1Cz760dpdbX9RJIDpQW;0;64;252162;https://i.scdn.co/image/ab6761610000e5eb87a97a983f40401c00f0f45e;GENRE_2
Kabilan;2MxriAGmcX5lgQt3SFyru6;tamil pop, tamil dance, kollywood;68;251749;https://i.scdn.co/image/ab67616d0000b27388e8556a37352792279e50fa;LETTER_1
BLVCKHEART;3Ld1g6LjfR2ILDB6SD8aJV;thai hip hop, thai trap, thai pop, t-pop;65;251627;https://i.scdn.co/image/ab6761610000e5eb455d2f96c5e1639b59d25219;LETTER_1
Steven Rodriguez;2a84LFOuPFQX3qGB26eu9O;0;64;251290;https://i.scdn.co/image/ab6761610000e5eb0b7e8d1ca72997ca014368b3;LETTER_2
lucidbeatz;4jEwTCIHu0hdDbamxScpou;0;63;251167;https://i.scdn.co/image/ab6761610000e5eb38d0ea3bc8c796dd88a9dcc0;LETTER_1
Kameron Marlowe;31n3CN1jSC5ALUJ9dwT8UI;country;62;249968;https://i.scdn.co/image/ab6761610000e5ebf5eb06e90b9c49a2afe03760;GENRE_1
Hakuna Group Music;7Lemn0MD6Cb2QfmeZJ5BwS;villancicos;60;249944;https://i.scdn.co/image/ab6761610000e5ebe4d25c0abe7bd7aa1de85527;LETTER_1
Viva Suecia;57s0ep3eNSg81D7ZxiuHbC;indie;66;249665;https://i.scdn.co/image/ab6761610000e5eb6845d3c9d169c11ba7a5168c;GENRE_2
FRUITS ZIPPER;4v5IVXt3oH0iNuxW9O36BV;j-pop;60;248389;https://i.scdn.co/image/ab6761610000e5eb8afef4683d23fd7d0aa8b333;LETTER_1
VV Prassanna;5FHIw6p4HE35RB4PP76uF6;tamil pop, kollywood;59;247957;https://i.scdn.co/image/ab67616d0000b273f7c621cf09926eb84dceace5;LETTER_2
Thukuthela;4yNx0crmKm3VRGTjWR1L3n;3 step, amapiano, afro house, private school piano, gqom, afro tech, afropiano;68;247943;https://i.scdn.co/image/ab6761610000e5eb3ac0c16011c2e9c3490271c8;LETTER_2
Fäaschtbänkler;5eLTULECbpoiNT8czpulxX;schlagerparty, schlager;60;247601;https://i.scdn.co/image/ab6761610000e5eb67155f068fc4fa6f5f506df1;LETTER_1
Ikkimel;0CzoJbqBbtBNLArLyAFDPn;german indie;67;247499;https://i.scdn.co/image/ab6761610000e5ebeed1b2388eb3ccf305260624;GENRE_2
Bryan Martin;0ChjBYedhZTQnWZWQYg15U;country, country rock, outlaw country;64;246973;https://i.scdn.co/image/ab6761610000e5eb0eb99fb0fbb4ab136d507c86;GENRE_1
London Philharmonic Orchestra;3PfJE6ebCbCHeuqO4BfNeA;classical, opera, orchestral;65;245713;https://i.scdn.co/image/ab6761610000e5eb68060bb8c0b22952f9013901;LETTER_1
CountryBeat;5IREutgMnyQqRcc8r15gWk;agronejo, sertanejo, sertanejo universitário;72;245359;https://i.scdn.co/image/ab6761610000e5eb2f7bf4be7e878b22fdb909df;GENRE_1
Yannc;3rqKgkODmiyDdimpz5D3y1;reggaeton;62;245207;https://i.scdn.co/image/ab6761610000e5eb627045957849bcf1a5132ced;LETTER_2
Raúl Beltran;1XrNDYzPQVM08PdMRn1mvP;corrido, sierreño, corridos bélicos, corridos tumbados;69;244205;https://i.scdn.co/image/ab6761610000e5eb9786753778a49cfe766b2dc9;GENRE_2
SIENNA SPIRO;02gSuSAWEdWa5UOvqzjX6v;0;71;244152;https://i.scdn.co/image/ab6761610000e5eb7f30dd25b3186c39a880b30b;LETTER_2
WesGhost;6YmJPuYzqe1HsJArGYcHBJ;0;60;243978;https://i.scdn.co/image/ab6761610000e5eb09935a526cc02e86cc127b5e;LETTER_2
Tombochio;76yamFWr2gZGn03EaAbX2r;corrido, corridos bélicos, corridos tumbados;71;243929;https://i.scdn.co/image/ab6761610000e5eb7eea2f88185807355e714588;GENRE_2
The Home Team;0hp58JplihFjlLstUbKS0x;pop punk;63;243642;https://i.scdn.co/image/ab6761610000e5eb2352d4cd1799b227dda056c9;GENRE_2
Amir Ameer;6MPuzz9hPrs4TwxeHh4cEj;indian indie;65;243638;https://i.scdn.co/image/ab67616d0000b273e1f7b2534c5c1fd5d9f81213;GENRE_2
Oques Grasses;5qPeAT4ikl6gJNUexAOEy0;0;61;243607;https://i.scdn.co/image/ab6761610000e5ebd24576328d815395302e4070;LETTER_2
Yogaraj Bhat;09Vx5BBfyoDuot8jRhMVd1;kannada pop, sandalwood;59;243605;https://i.scdn.co/image/ab67616d0000b2736642f6059b4f22e6537af953;LETTER_2
ERAY067;7l1AEP7z8ERNZzknXqPUFT;turkish hip hop;69;243549;https://i.scdn.co/image/ab6761610000e5eb4e1408df18f7612045b26032;LETTER_1
Leonard Bernstein;2LmyJyCF5V1eQyvHgJNbTn;classical, orchestral;61;242645;https://i.scdn.co/image/ab6761610000e5eb41df58451c2babdf18b21f19;LETTER_1
Harris & Ford;4FDj6mh458K7m9Txwyj2rt;hardstyle, schlagerparty;65;242487;https://i.scdn.co/image/ab6761610000e5eb62f5e0025887546c4f8e744e;GENRE_2
Tammi Terrell;75jNCko3SnEMI5gwGqrbb8;motown;66;241866;https://i.scdn.co/image/85df4af2833ce0f0fa25363c59c07e90a12c78d0;GENRE_2
Finem;4BdukbROt8qmkffXOpDW50;0;60;241278;https://i.scdn.co/image/ab6761610000e5ebd4293d272439981697027a59;LETTER_1
Austin Giorgio;2NhXno18MV9YbhVmr5QX11;0;61;241033;https://i.scdn.co/image/ab6761610000e5eb65423d616b20800b4faa231a;LETTER_1
Brandão85;2KwQkyJzT9r6Hh56jtfuse;brazilian trap, trap, brazilian hip hop, trap funk;66;240786;https://i.scdn.co/image/ab6761610000e5eb89200b970cd38925fb1d4a2e;LETTER_1
xaviersobased;2oM7LMPFu882oC6jSwEqjd;cloud rap, underground hip hop;63;240004;https://i.scdn.co/image/ab6761610000e5eb837aeb70fbd21f9587dab56e;LETTER_2
Tom Morello;74NBPbyyftqJ4SpDZ4c1Ed;rock;64;239815;https://i.scdn.co/image/ab6761610000e5eba824aca6e278acca89bc406b;LETTER_2
Dj Samir;6U0dJxYVB41L8WDZ02Nwuk;phonk, brazilian phonk;79;239611;https://i.scdn.co/image/ab6761610000e5eb270d26c1be427fd625aa56dd;LETTER_1
Sports;4AGNJdJiVltImYk1UTLE0K;0;62;239527;https://i.scdn.co/image/ab6761610000e5ebdccb94438a3983d26c2b7529;GENRE_2
Culture Beat;0BZ3BHzfYwpd3k5TDnvAz8;eurodance;60;239501;https://i.scdn.co/image/ab6761610000e5eb07a45374a303dab4d637bb2d;LETTER_1
Auli'i Cravalho;5mnS9jJdKQQcRSqFu5YPVe;0;66;239283;https://i.scdn.co/image/ab6761610000e5eb11617f90346df9142b65b413;LETTER_1
Monet192;60uPSVM3svOL8kZ3Wkb3Zw;german hip hop;62;239245;https://i.scdn.co/image/ab6761610000e5eba3025e6be7f423c3190032c7;NUM
WizTheMc;3ebS2RuCq8QeLyndUDmgB5;0;73;238879;https://i.scdn.co/image/ab6761610000e5ebf85961b9318192db2c4bfcec;LETTER_2
Brooke Ligertwood;7iETGaxJ4crz3qaljDPCKC;worship, christian, pop worship, gospel;69;238512;https://i.scdn.co/image/ab6761610000e5ebb3eebbca14e72dd3e896ffc0;LETTER_1
JRK 19;081t7kkrq7re69pk4vTurz;french rap;60;238432;https://i.scdn.co/image/ab6761610000e5ebab80ae7315968a32aaaf2479;NUM
IVOXYGEN;6K9KevAu0cpln7xOsM3Wkm;0;63;237605;https://i.scdn.co/image/ab6761610000e5ebaee3a4c818f87f489ac0ba09;LETTER_1
Matt Simons;1g0fXhQMHAxlRyIBkCbuE7;0;59;237221;https://i.scdn.co/image/ab6761610000e5ebd31bb63b67283c383fe1d030;LETTER_1
Madhubanti Bagchi;4ojkMVHjuDZgDXSJy5qs2h;bollywood, hindi pop;69;236730;https://i.scdn.co/image/ab6761610000e5ebd2e401323c697e59fdfd03b8;LETTER_1
Link do Zap;69HZc0P77aI7VUFx4GAdQm;0;60;236450;https://i.scdn.co/image/ab6761610000e5eb2cabcd5d5ab0c6b6ad09b8ea;LETTER_1
Akira Yamaoka;6f7UIM59MQy6y0bJmQcRNe;japanese vgm;62;236422;https://i.scdn.co/image/ab67616d0000b27330f7a8628bd1b67c0ee5c817;LETTER_1
Not for Radio;0oXhGlRUQ8aVTx8eO4MoMT;0;64;236421;https://i.scdn.co/image/ab6761610000e5eb59a30bdb69e6a990c22a5d32;GENRE_2
iNi Kamoze;1VJspRsoC6c0bvqhnSiFCs;reggae, roots reggae;60;236346;https://i.scdn.co/image/dc120e719cd173c59ba90c2cc1c5710543930de3;LETTER_1
Marc Seguí;5FQ8tBUtIamA2hRtatrYUF;0;69;235750;https://i.scdn.co/image/ab6761610000e5ebbfb3dbb2565190b37b5962b3;LETTER_1
Sammy Virji;1GuqTQbuixFHD6eBkFwVcb;uk garage, bassline, bass house, house;68;235662;https://i.scdn.co/image/ab6761610000e5eb43c436dd4582521e601f8099;LETTER_2
Ian Asher;5IrxhrMyvZxzgPYrC9j2km;0;72;235453;https://i.scdn.co/image/ab6761610000e5ebcfe78b0cf61c3e2939d79627;LETTER_1
Sain;26aPjwxSSJsGy6yQ19YL55;boom bap, brazilian hip hop;59;235441;https://i.scdn.co/image/ab6761610000e5ebf869eed3ad45a493e0caf03b;LETTER_2
Urias;6BXiBj4eAZsiynbcmSRHUs;brazilian pop;60;234813;https://i.scdn.co/image/ab6761610000e5ebf35e1c3f88c658be155a2db2;GENRE_1
Gamadinho;5midJ0agDR5PUU5QbBswDt;pagode, samba;61;234505;https://i.scdn.co/image/ab6761610000e5eb4d4062cecf0cf878c3308114;LETTER_1
Josh Meloy;3EVsC9ZK7QMDuK4FPcZaEq;red dirt, texas country, country;63;233970;https://i.scdn.co/image/ab6761610000e5ebfc984891555641e7d42babed;GENRE_1
Emma Peters;6lY6kOVMG0mR07JTzU33o5;french pop, french house;59;233415;https://i.scdn.co/image/ab6761610000e5eb86cc77041670f5cfeaed3336;LETTER_1
Judeline;1H6X7yhnXZg73f9bssaj1Q;0;66;233333;https://i.scdn.co/image/ab6761610000e5eb645f4fdadc9ab441f4b6d360;LETTER_1
Gabriel Fauré;2gClsBep1tt1rv1CN210SO;classical, requiem;62;233202;https://i.scdn.co/image/965d539c15af1d86ec4875f05ec21d32414c3e64;LETTER_1
Вектор А;4z0OokRQUzur9rfy9KUiSf;0;59;233051;https://i.scdn.co/image/ab6761610000e5ebc80399257eae7756f2f6d458;LETTER_2
Grupo Selectivo;1EvLQTftUdMMQbOSeMOLn1;corrido, corridos bélicos;63;232502;https://i.scdn.co/image/ab6761610000e5eb769e6e79efbbb88b1a0241c0;GENRE_2
Jay Webb;74a1KhMBkw4iweAtpbjuHk;country hip hop, country;59;231061;https://i.scdn.co/image/ab6761610000e5ebfb342250b32bcd5d6f5997fb;GENRE_1
Jordana;5Bw9kFNhy019e4IBCJZlzw;0;62;230975;https://i.scdn.co/image/ab6761610000e5eb856b7f7308eff9c24c17cb88;GENRE_2
Caskets;2XIbOWDT5vZPW7jNyzdfcK;metalcore, post-hardcore;60;230947;https://i.scdn.co/image/ab6761610000e5eb7094e150185be7496961ec17;GENRE_2
Cloonee;7MdlXmq2HViAJWo9cf30sR;tech house, house, latin house;63;230855;https://i.scdn.co/image/ab6761610000e5ebdd47f7988e83a7c7fe155c28;LETTER_1
Nono La Grinta;4P2HohWBtvSxxwabNDdYXN;french rap;67;230844;https://i.scdn.co/image/ab6761610000e5eb44bae8751354b0827a570a68;LETTER_2
R. City;4TH4BHy0LdBi3dpBW4P2UX;0;65;230291;https://i.scdn.co/image/ab6761610000e5ebaab6a4ea243c43f032c50df4;LETTER_2
PAW Patrol;1JPhbKU3boL67fftU3U1ED;children's music;67;229969;https://i.scdn.co/image/ab6761610000e5eb13d5fa941fe88493a59f31b7;LETTER_2
Dino Fonseca;1WWYjMIiN4vk9NBgdZXAdx;0;62;229692;https://i.scdn.co/image/ab6761610000e5eb3b4017b7ac4ed01021b0b0ad;GENRE_1
Pommelien Thijs;3zGV7t4BDmYZBLVA24487b;nederpop;64;229480;https://i.scdn.co/image/ab6761610000e5eb99f8e098bb883a70b1426a2a;LETTER_2
Roze Oficial;2Hxu0Wmd7FUm0euCVInVrN;rkt, turreo, cumbia, cuarteto;66;228904;https://i.scdn.co/image/ab6761610000e5eb540c19f1f50bc73b548f92af;GENRE_2
Pecos & the Rooftops;5KbiLoVLLIHM5vZ0RM9WMU;red dirt, texas country, country;59;228886;https://i.scdn.co/image/ab6761610000e5ebce65df520c5f0ad13714ec31;GENRE_1
Rap La Rue;3oaGNYMn968LbpA1sthjos;german hip hop;63;228738;https://i.scdn.co/image/ab6761610000e5eb4c1f20b7d95f6c22cdbc8a61;LETTER_2
Perunggu;0NbKRRBuiIUwS9irPvi7wD;indonesian indie, indonesian indie rock, indonesian rock;69;228620;https://i.scdn.co/image/ab6761610000e5ebaacf892228a322f1415e168f;GENRE_1
Mau P;0w1sbtZVQoK6GzV4A4OkCv;tech house, house;66;228580;https://i.scdn.co/image/ab6761610000e5ebc494c9e97f2c6ee7560db705;LETTER_1
Egzod;3exvMmrLV6o4R42YnG3Id6;0;63;228404;https://i.scdn.co/image/ab6761610000e5ebb6075f85c1af2a4a5f6ef591;LETTER_1
Raffaella Carrà;6EVyI0S0b1Ld2nm37m5x85;italo dance;60;227817;https://i.scdn.co/image/ab6761610000e5ebb11ef713e00db56ccb769274;GENRE_2
Oklou;6fFcUOFcbjeIuEomuUthkw;art pop, hyperpop;62;227193;https://i.scdn.co/image/ab6761610000e5ebf8b90fcffca3c4e28564f0e3;GENRE_2
Yashraj;0TwG8C39WJIfFlcPrhxHST;desi hip hop, hindi hip hop, indian indie, hindi indie;61;227094;https://i.scdn.co/image/ab6761610000e5eb07f37145bdf162fd501ad180;LETTER_2
joyful;1tE2eVlHSwplXAtuYtlBeZ;0;61;226612;https://i.scdn.co/image/ab6761610000e5eb777c8864476322e17c450ba9;LETTER_1
Vaali;7m3MZA0qYo7ZHvsDONlc5r;tamil pop, tamil dance, kollywood;67;226513;https://i.scdn.co/image/ab67616d0000b273c728ec74d6b16d88d8e158ef;LETTER_2
Anar;4C5EDmZfgkkSwUVFSvuUNP;phonk, brazilian phonk;60;226366;https://i.scdn.co/image/ab6761610000e5eb6bc8d47147a9fb07c581c885;LETTER_1
Rampa;08jywfUS0hp8XYlYs0cvz8;afro house, afro tech, melodic house, house;66;226322;https://i.scdn.co/image/ab6761610000e5eb350efff32f3a579155fe40d2;LETTER_2
LUM!X;0TKFPt9w0AAEnhB9bd0pLy;slap house, melbourne bounce;64;225345;https://i.scdn.co/image/ab6761610000e5eb8927d2dd7a2bbb0b2249ae9e;LETTER_1
V Nagendra Prasad;0BLgMgfFCQWmye32Yrt6UU;kannada pop, sandalwood;61;225306;https://i.scdn.co/image/ab6761610000e5ebad20113cdfb182a199d2074d;LETTER_2
YAKARY;6cpOyiEibAAlRlUF4Kk3vI;german hip hop;60;224697;https://i.scdn.co/image/ab6761610000e5eb05fd0ac6f597814bc4e9b762;LETTER_2
Flor Alvarez;3R8XhCi6bUcoR1CJx2XASa;cumbia, cuarteto;60;224367;https://i.scdn.co/image/ab6761610000e5eb4dd23c385db965ee5bb4fca9;GENRE_2
Wunderhorse;41pd7r1XBRsvdxY3vHEgib;0;60;224363;https://i.scdn.co/image/ab6761610000e5eb0e05e549428cb38b2f3e7a60;GENRE_2
Sons Of The East;6cSxzHrQgGc4I4Ck5Gewej;indie folk, folk pop;60;224186;https://i.scdn.co/image/ab6761610000e5ebc1c18aff11fafdd24172dd08;GENRE_2
LAGOS;7uQ1D2NNHs5cUL3CLKRbia;0;65;223821;https://i.scdn.co/image/ab6761610000e5eb8160c4a4c0c2d5e03d36d9ec;GENRE_2
John Travolta;4hKkEHkaqCsyxNxXEsszVH;musicals;65;223647;https://i.scdn.co/image/05b40ccc7a84868fe05d774aac684c24565cec7d;LETTER_1
Fraternidade São João Paulo II;3P2GN1O0yI6n84aDFOcvVt;gospel, worship;59;223082;https://i.scdn.co/image/ab6761610000e5eb108e2c95b82bafe2773bc552;LETTER_1
アトラスサウンドチーム;4hFBhdNVZZuVk5FYThUwaN;japanese vgm, soundtrack;68;223034;https://i.scdn.co/image/ab6761610000e5eb5de4fc39a57b308bece03bfa;LETTER_1
Eagle-Eye Cherry;3ngKsDXZAssmljeXCvEgOe;0;59;222888;https://i.scdn.co/image/ab6761610000e5eb14a2242841c9c7376b19f087;LETTER_1
Fukaj;3bS0MLzGAoO6lLUy7gguHY;0;62;221559;https://i.scdn.co/image/ab6761610000e5eb14f752bfad47c337ea9fb316;LETTER_1
Elmiene;2CLclpIC43fLzsYq6LQvlL;uk r&b;60;221412;https://i.scdn.co/image/ab6761610000e5eb49a28823dd4924fa14040208;LETTER_1
Good Neighbours;52N3KGrTWDRhdQJrgBTofE;0;66;221403;https://i.scdn.co/image/ab6761610000e5eb3d471c890df09a15cd8130a5;GENRE_2
HAEVN;65Tmt9uAPTYGl1ZhsOeEJ6;0;60;221355;https://i.scdn.co/image/ab6761610000e5eb8bd447ef8a7c2bf592a07df3;LETTER_1
Gustixa;5dLfdoRqimRnbTC19bdbRD;0;59;220906;https://i.scdn.co/image/ab6761610000e5ebd4a9818e76ac8379d0e23f05;LETTER_1
G.A;4yFJeWVY6IZLc5KcYCvtBE;brazilian trap, trap funk, trap;68;220852;https://i.scdn.co/image/ab6761610000e5ebd8ade6183cfa19e54a957324;LETTER_1
VIZE;09agIJMxCD2k87ys9Al0f0;slap house;62;220734;https://i.scdn.co/image/ab6761610000e5eb09ddf5b42d449c7466c1cc6a;LETTER_2
Oscar Peterson Trio;0ldU0QJm31y0d6f57R1G2A;jazz, cool jazz, bebop, hard bop, jazz blues;60;220658;https://i.scdn.co/image/ab67616d0000b273947b5cc535d76394a2d98e37;LETTER_2
Jezzy;1y8spb5Thg0p5ybNtdk4tu;dembow;68;220138;https://i.scdn.co/image/ab6761610000e5ebda9d7b72199987ba3bbc6b5c;GENRE_2
Panda;5qIpstBGrGteJZg1xIvbiz;sertanejo, sertanejo universitário;79;219469;https://i.scdn.co/image/ab6761610000e5eba2d6c900d791fb6b84425725;GENRE_1
El Taiger;4PFgfReja3r59JaekHpeuf;timba;59;219248;https://i.scdn.co/image/ab6761610000e5ebb346b9da574617ab369e31bb;LETTER_1
Hazlett;1zO3MgzmcwZLLNUQqeU2XH;indie folk;67;218834;https://i.scdn.co/image/ab6761610000e5ebac95c870400b061208ddfdf3;GENRE_2
Maddix;0RMeG9M8QFzss9bAbq99KA;big room, hard techno, techno, acid techno, hypertechno;66;218274;https://i.scdn.co/image/ab6761610000e5eb1f3d2bbc9e9f0a14e0025c73;LETTER_1
Yorghaki;4eq1q0o9XPyNq9RG3fNDD1;0;74;217264;https://i.scdn.co/image/ab6761610000e5ebdc3bd88a94c00763e2150120;GENRE_2
Jenn Johnson;0cuW2lF0YWb9VUyHOnvnsO;worship, christian, ccm;67;217178;https://i.scdn.co/image/ab6761610000e5eb8818feb6c4e452214f715c73;LETTER_1
9Lana;6ZmaNdAeG1XOHj6SKoeNNZ;j-pop, vocaloid;59;216888;https://i.scdn.co/image/ab6761610000e5eb0458b2ee729deadfa4693ef2;NUM
LEX;2KpK4apOMD6evPHoPggSVF;j-rap, hip hop;59;216566;https://i.scdn.co/image/ab6761610000e5ebeca6466ad4bc8d3f1cbc3b4b;LETTER_2
Rey Vaqueiro;2LiTVEYDOEckioqrkD83jL;forró, piseiro, arrocha, seresta, brega;67;216053;https://i.scdn.co/image/ab6761610000e5eb171d3689cb6e85a3fa6e2637;GENRE_1
GRECAS;3DhrvmXFJs6QKCSafoPhl4;0;61;215761;https://i.scdn.co/image/ab6761610000e5ebaf97e80ef57c27ab7d7e7dc8;LETTER_1
Irwansyah;6OZRp5SJfh9kZts1SyIMOa;malay, indonesian pop, malay pop;60;215635;https://i.scdn.co/image/45d16fa319a70b2e2f20ec6a1ca378a3e401def4;LETTER_1
Brenn!;74slMAMk8L6oMf6OhNyZ8Q;0;59;215611;https://i.scdn.co/image/ab6761610000e5eb6d961b84e91ce3fa12c911cc;GENRE_2
Alice Deejay;2tbvDi9eXf9XXp06LupkED;eurodance, europop;63;215224;https://i.scdn.co/image/ab6761610000e5ebd862d575116d9b9644e0833d;GENRE_2
Julia Wolf;5yvGiZLSWJTPBlZpVbPnEZ;0;66;215117;https://i.scdn.co/image/ab6761610000e5eb738567b2e435de2e4df64e6c;LETTER_1
櫻坂46;0Ti7MfCiVVQAK8zLSiqlto;j-pop;59;215031;https://i.scdn.co/image/ab6761610000e5eb34cdcced5eae2da0c3bea8e9;NUM
Yubeili;4Fsv1gBjfqSyhzAPbhInXV;rkt;59;214899;https://i.scdn.co/image/ab6761610000e5eb116b27e3caf98ce1357e72e8;LETTER_2
Eartha Kitt;1AwO9pWEBSBoWdEZu28XDC;christmas;60;214376;https://i.scdn.co/image/ab6761610000e5ebfa589cdca77cfcd16bb576c1;LETTER_1
Rony Ajnali;0N2lT1m7rG0klYHZrkyMPw;punjabi pop, punjabi hip hop;63;214303;https://i.scdn.co/image/ab6761610000e5ebdf0d8fb7b27e21e9899a4291;LETTER_2
ADÉLA;2qanRMyA5bNuTvz1dK45OP;0;63;214153;https://i.scdn.co/image/ab6761610000e5eb71e3879da7d0eb366dc79c2c;GENRE_2
Roger;3GMoVpWJy4smKuxFuFTwXC;quiet storm;64;214053;https://i.scdn.co/image/143249f04c9133b493b3f257beb4b2d6b6e64f3f;LETTER_2
Malibu;0PMk31f9Log4ixwUUY40p6;pagode, brazilian pop;66;213891;https://i.scdn.co/image/ab6761610000e5eb2abda2a8320da2244a6261b7;GENRE_1
Kizzy;2NMYOlZHIEsSq7pp5jBjic;brazilian trap, trap funk, trap, brazilian hip hop;69;213855;https://i.scdn.co/image/ab6761610000e5ebc829d49d397be5548af4ef79;LETTER_1
Like Mike;4pwXiI7Z5ZStkgKowZyoKi;0;65;213602;https://i.scdn.co/image/ab6761610000e5ebd758db35a46fbee2dcb08222;LETTER_1
CJota;5qvphJwi72TG198xn5VVYH;brazilian trap, trap funk, trap;62;213356;https://i.scdn.co/image/ab6761610000e5eb7deadacaf84b19b9f1778359;LETTER_1
STOMACH BOOK;079cEjjSpv5dOLH5xsGdvN;0;59;213237;https://i.scdn.co/image/ab6761610000e5eb8d348e0c0af5b63a1d189c98;NUM
Lofi Girl;1eDIWVJt7ZWKsrXw5WVNsN;lo-fi;62;212574;https://i.scdn.co/image/ab6761610000e5eb9abb85f9345e877db52aa3cb;LETTER_1
RUBII;3gN8Ihw22Vt9mnK97gbwMQ;0;63;212137;https://i.scdn.co/image/ab6761610000e5eb3326ab2672972ff6b21efd35;GENRE_2
Lea Salonga;1GlMjIezcLwV3OFlX0uXOv;0;59;211924;https://i.scdn.co/image/191d9c926a51e6d0abc49b7416689b52a2662efc;LETTER_2
LOVELI LORI;7mcE0EmrnPmyAGU3UBJrFg;0;62;211801;https://i.scdn.co/image/ab6761610000e5ebae07056ccd6afb4cb53deef4;LETTER_1
Karen Souza;2d5lQo9YQ1DkAsBKTRp7Iu;bossa nova, vocal jazz, lounge, jazz;60;211606;https://i.scdn.co/image/ab6761610000e5eb33f989232819612b25ceae26;LETTER_1
Hybrid Minds;05lF0DUkLJqiW5o70SScyR;liquid funk, drum and bass;59;211563;https://i.scdn.co/image/ab6761610000e5ebacb313f12d76fefb9b1c97a6;LETTER_1
Nile Rodgers;3yDIp0kaq9EFKe07X1X2rz;0;71;210979;https://i.scdn.co/image/ab6761610000e5ebede7b4f5a5316f0cf586ec7e;GENRE_1
Lisa Gerrard;3C4MmUJYQN9svNdedAR2BK;soundtrack;65;210830;https://i.scdn.co/image/e9210a0a99eab042304456351ea0bd97a8788fe5;LETTER_1
Chayce Beckham;5ujvZU2thXjZgFKPUt1rDt;country;59;210707;https://i.scdn.co/image/ab6761610000e5eb8ea5eed4bb71516084398823;GENRE_1
